function,lachesis_start,lachesis_end,start_time,end_time,duration,cold_start_latency,slo,inputs,cpu_limit,mem_limit,predicted_cpu,predicted_mem,p90_cpu,p95_cpu,p99_cpu,max_cpu,max_mem,invoker_ip,invoker_name,activation_id,exp_no,scheduled_cpu,scheduled_mem,energy,frequency,median_energy
imageprocess,2024-03-08T02:28:53.730389Z,2024-03-08T02:29:14.967434Z,2024-03-08T02:29:05.786Z,2024-03-08T02:29:14.369Z,8583.0,712.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",28.0,5120.0,-1.0,-1.0,1.0483426001753902,1.0501850361829923,1.053568159920513,1.054413940854893,294.0,129.114.109.158,w1,c99f593c681f44a39f593c681ff4a3a4,,28,5120,29.887110090436693,1000000.0,29.887110090436693
imageprocess,2024-03-08T02:29:15.813492Z,2024-03-08T02:29:27.048764Z,2024-03-08T02:29:17.897Z,2024-03-08T02:29:26.423Z,8525.0,742.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",31.0,5120.0,-1.0,-1.0,1.068629768586025,1.069020163240803,1.069180105891285,1.0692200915539058,293.0,129.114.109.158,w1,10a08bee76604241a08bee76608241fe,,31,5120,33.11263506459848,1000000.0,33.11263506459848
imageprocess,2024-03-08T02:30:17.146627Z,2024-03-08T02:30:27.382625Z,2024-03-08T02:30:19.340Z,2024-03-08T02:30:26.836Z,7496.0,961.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",1.0,5120.0,-1.0,-1.0,1.0379061398336398,1.0412023266640544,1.0471939537672028,1.0486918605429898,273.0,129.114.109.158,w1,1d311b6b9e0d4084b11b6b9e0da08407,,1,5120,35.759570339273345,1200000.0,35.759570339273345
imageprocess,2024-03-08T02:31:43.543918Z,2024-03-08T02:32:03.533368Z,2024-03-08T02:31:55.532Z,2024-03-08T02:32:02.900Z,7367.0,792.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",2.0,5120.0,-1.0,-1.0,1.046965180976631,1.0699044496958383,1.1126881286678163,1.1233840484108109,300.0,129.114.109.158,w1,091b7ae52fa842d39b7ae52fa8f2d3d5,,2,5120,30.38111355601713,1200000.0,30.38111355601713
imageprocess,2024-03-08T02:32:33.791340Z,2024-03-08T02:32:53.536964Z,2024-03-08T02:32:45.740Z,2024-03-08T02:32:52.992Z,7251.0,725.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",3.0,5120.0,-1.0,-1.0,1.0469816410703816,1.25674470615893,1.6479543961211285,1.7457568186116783,302.0,129.114.109.158,w1,d2cff6c4a1ee4b628ff6c4a1eecb6284,,3,5120,33.94179073841298,1200000.0,33.94179073841298
imageprocess,2024-03-08T02:33:24.030190Z,2024-03-08T02:33:43.733865Z,2024-03-08T02:33:35.933Z,2024-03-08T02:33:43.164Z,7230.0,683.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",5.0,5120.0,-1.0,-1.0,1.069204234589647,1.6015229729495537,2.5935169523699786,2.8415154472250856,299.0,129.114.109.158,w1,503667bb20e54cacb667bb20e5fcacb9,,5,5120,47.77432968180096,1200000.0,47.77432968180096
imageprocess,2024-03-08T02:33:44.113659Z,2024-03-08T02:33:53.869679Z,2024-03-08T02:33:46.035Z,2024-03-08T02:33:53.357Z,7321.0,728.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",7.0,5120.0,-1.0,-1.0,1.0282526308544049,1.031942675345201,1.0371559790101823,1.038459304926428,271.0,129.114.109.158,w1,90622c2e13c04bd4a22c2e13c08bd4c8,,7,5120,29.75354984550463,1200000.0,29.75354984550463
imageprocess,2024-03-08T02:34:34.348649Z,2024-03-08T02:34:44.150303Z,2024-03-08T02:34:36.315Z,2024-03-08T02:34:43.613Z,7298.0,703.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",10.0,5120.0,-1.0,-1.0,1.0719344905588588,1.0749569268398524,1.0794452572916502,1.0805673399045996,296.0,129.114.109.158,w1,2a422a2820a3431c822a2820a3d31c3e,,10,5120,28.658488343323366,1200000.0,28.658488343323366
imageprocess,2024-03-08T02:35:24.602142Z,2024-03-08T02:35:34.183205Z,2024-03-08T02:35:26.418Z,2024-03-08T02:35:33.626Z,7207.0,611.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",13.0,5120.0,-1.0,-1.0,1.04405861862495,1.0502159582875574,1.0554552497124268,1.056765072568644,270.0,129.114.109.158,w1,7387e24cab15490587e24cab158905bb,,13,5120,29.434913284646065,1200000.0,29.434913284646065
imageprocess,2024-03-08T02:36:14.838409Z,2024-03-08T02:36:24.397485Z,2024-03-08T02:36:16.756Z,2024-03-08T02:36:23.896Z,7140.0,716.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",16.0,5120.0,-1.0,-1.0,1.0797777025876518,1.624514657360105,2.4334444894959404,2.6356769475299004,295.0,129.114.109.158,w1,6850d422ab6748d990d422ab67c8d930,,16,5120,27.353821554216857,1200000.0,27.353821554216857
