container_id,container_pid,time,socket,duration_sec,num_proc,num_threads,pkg_credit_frac,dram_credit_frac,total_pkg_joules,total_dram_joules,base_pkg_joules,base_dram_joules,ascribed_pkg_joules,ascribed_dram_joules,pkg_percent,dram_percent
58f07bbb508d8b24e04d5494b8385ccb4e515455cdf289a9effab3cc9d385de9,1595951,1709003613.8113294,0,0.0751976419705897,5,0,0.4999999999951476,0.0012803801352535,3.717701999994461,0.4750039999998989,8.71810629971925,1.122219529720643,0.0,0.0,9.295833333333333,20.23450109869182
58f07bbb508d8b24e04d5494b8385ccb4e515455cdf289a9effab3cc9d385de9,1595951,1709003613.8113294,1,0.0751976419705897,5,0,0.555555555577112,0.0003640623988291,3.307852999976604,0.5976640000008047,8.392244837990528,1.019822900645364,0.0,0.0,2.2729166666666667,8.459988223790155
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.067277,0,0.0765175869455561,5,0,0.6315789473606815,0.0004948982804496,3.754079999984242,0.491665000001376,3.0674217218475883,0.478005365626851,0.5982310543981355,0.0029808646979775,8.858333333333336,20.1966220599996
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.067277,1,0.0765175869455561,5,0,0.0,0.0,3.214468999998644,0.616758000000118,3.489615159758156,0.6493971086466997,0.0,0.0,1.3104166666666668,8.482798558287639
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.2555313,0,0.0759058999828994,5,0,0.5263157894722735,0.0007501101648134,3.8439240000152495,0.4839540000029956,3.042900537226867,0.4741841571713109,0.6607225921120672,0.0023169282632824,10.077083333333334,20.20494619946804
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.2555313,1,0.0759058999828994,5,0,0.0,0.0,3.28929899999639,0.6211189999999078,3.4617189311508425,0.644205782563341,0.0,0.0,1.4583333333333333,8.478054587497269
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.435716,0,0.0761377550661563,5,0,0.5714285714259976,0.0013932052788986,3.944997000013245,0.4823169999945094,3.0521950974331267,0.4756325558763504,0.754820510288868,0.0017941895349336,9.8875,20.21658107622505
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.435716,1,0.0761377550661563,5,0,1e-05,0.0,3.1787030000123195,0.6114179999999578,3.472292774965026,0.6461735134694299,0.0,0.0,0.1729166666666667,8.477858213978715
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.6128583,0,0.0757529760012403,5,0,0.7187499999843119,0.0014383963985949,3.667287999996916,0.4739629999967292,3.036770151235129,0.4732288410579305,0.5710455380271636,0.0001983196778726,9.420833333333333,20.218399354164493
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.6128583,1,0.0757529760012403,5,0,0.0,0.0,3.3043739999993704,0.6182119999998577,3.4547447717975435,0.6429079320234015,0.0,0.0,1.3041666666666665,8.477713517701883
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.7952418,0,0.0766218830831348,5,0,0.5581395348833427,0.0014383556481191,4.074819000001298,0.484719000000041,3.071602724551471,0.4786569035982757,0.8422042042306632,0.0016375557526424,10.254166666666668,20.21914558383906
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.7952418,1,0.0766218830831348,5,0,0.0,0.0,3.261832999996841,0.6150290000000496,3.494371626830988,0.650282259536715,0.0,0.0,0.5104166666666666,8.478633372604593
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.9719312,0,0.0763382440200075,5,0,0.6486486486440569,0.0014382991995666,3.924671999993734,0.4848570000031031,3.060232258517037,0.4768850103710009,0.7591674518073254,0.0021534588283268,9.545833333333334,20.219828751851
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004062.9719312,1,0.0763382440200075,5,0,0.0,0.0,3.365836000011768,0.6213640000000851,3.481436153901176,0.6478750431718653,0.0,0.0,2.25625,8.480318050684833
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.1463678,0,0.0766381589928641,5,0,0.51282051282606,0.0014382159676798,3.861257999989903,0.4796860000060405,3.072255189965494,0.4787585792063499,0.6457555783969982,0.000250519567364,10.379166666666668,20.220837738453227
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.1463678,1,0.0766381589928641,5,0,1e-05,0.0,3.18303700000979,0.6029419999999845,3.495113896204572,0.6504203915549963,0.0,0.0,0.1895833333333333,8.480059664476206
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.3151972,0,0.0751428650692105,5,0,0.4687500000057558,0.0014381829517367,3.760550000006333,0.4797920000055455,3.012312146214971,0.4694174780657161,0.5961040326588539,0.0028024051390856,8.872916666666667,20.22128968036881
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.3151972,1,0.0751428650692105,5,0,0.5555555555322012,0.0,3.341178000002401,0.5920029999997496,3.4269204186973843,0.6377299815543701,0.0,0.0,2.4625,8.480276708891452
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.4784453,0,0.0745745139429345,5,0,0.6538461538410312,0.0014382027611209,3.5737819999922067,0.4736569999950006,2.9895281999358514,0.4658669885800339,0.5143327962010833,0.0021042731692191,7.272916666666667,20.22107947482668
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.4784453,1,0.0745745139429345,5,0,0.4999999999890865,0.0,3.3665080000064336,0.5987039999999979,3.401000538242589,0.6329064423807902,0.0,0.0,3.5229166666666667,8.47971859468082
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.644658,0,0.0747201899066567,5,0,0.5625000000069049,0.0014381986496942,3.624014000000898,0.4683789999980945,2.995368028834146,0.4667770263253644,0.5289844365128682,0.0004327321374004,7.614583333333333,20.22141580369409
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.644658,1,0.0747201899066567,5,0,0.7500000000518391,0.0,3.3285430000105407,0.5944660000000113,3.40764414883866,0.6341427797173009,0.0,0.0,2.2916666666666665,8.47973926557751
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.8214006,0,0.0765849549788981,5,0,0.5769230769185568,0.0014381531763981,3.741812000022037,0.4851330000019516,3.0701223580945025,0.4784262137311195,0.5695135015847136,0.0018116549943894,6.875,20.22148937563384
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.8214006,1,0.0765849549788981,5,0,0.4545454545430497,0.0,3.541861000005156,0.6232459999996536,3.4926875058659963,0.6499688544088691,0.0388154177816736,0.0,3.40625,8.47982194916427
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.9899485,0,0.075186074944213,5,0,0.5999999999999996,0.0014380465435153,3.5064000000129454,0.4690979999941191,3.014044335042035,0.4696874101548444,0.4224003937146339,0.0,7.272916666666667,20.223654492717795
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004063.9899485,1,0.075186074944213,5,0,0.416666666657572,0.0,3.394704999984242,0.6042130000000725,3.4288910223308635,0.638096699442528,0.0,0.0,3.216666666666667,8.480256037994764
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.1483223,0,0.0721190470503643,5,0,0.6086956521654391,0.0014297385623525,3.5609040000126697,0.4557869999989634,2.8910939342433544,0.4505276869028548,0.5771274479062471,0.0014189933235636,7.5,20.22308693775404
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.1483223,1,0.0721190470503643,5,0,0.4166666667080977,1.8890081705421143e-05,3.3317779999924824,0.5813240000002224,3.2890179884178776,0.6120671404102851,0.0328832278394162,0.0,3.4479166666666665,8.481765013453135
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.3100057,0,0.0740520680556073,5,0,0.45454545454806,0.0013141410921494,3.721669999998994,0.4689449999932549,2.9685844936945966,0.4626032691220514,0.5944529479621955,0.0016824269121132,8.408333333333333,20.222056930597592
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.3100057,1,0.0740520680556073,5,0,0.6249999999863554,0.0002905952676801,3.2940590000071097,0.5899530000001505,3.3771741845721905,0.6284724963796435,0.0,0.0,2.2916666666666665,8.483604723258551
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.4871502,0,0.0738956599961966,5,0,0.5172413793022985,0.0012832384663346,3.5305090000038035,0.4598560000013094,2.9623144386907723,0.4616261879749575,0.4662351911856801,0.0,8.19375,20.2222356053084
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.4871502,1,0.0738956599961966,5,0,0.6250000000431988,0.0003630493710596,3.225700000009965,0.5821649999998044,3.3700411324593937,0.6271450768202336,0.0,0.0,2.314583333333333,8.483594387810207
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.6559827,0,0.0742673120694235,5,0,0.6296296296455802,0.0012831923372265,3.6303619999962393,0.4680109999972046,2.9772131526713497,0.4639478984762987,0.5685094811637513,0.0010727932326892,7.916666666666667,20.222876732211905
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.6559827,1,0.0742673120694235,5,0,0.5454545454516596,0.0003630599865253,3.402334999991581,0.5968069999998988,3.386990473920081,0.6302992508004952,0.0127932547790479,0.0,3.239583333333333,8.483346337049927
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.8259895,0,0.0743736210279166,5,0,0.5454545454576728,0.0012831529911783,3.689565999986371,0.4725249999974039,2.9814748449374813,0.464612010539975,0.590359748561151,0.0020892782119611,7.956250000000001,20.223486328284093
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004064.8259895,1,0.0743736210279166,5,0,0.5454545454516596,0.0003630361026003,3.307364999986021,0.587336999999934,3.391838736495844,0.6312014843003287,0.0,0.0,2.6354166666666665,8.483584052361861
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.001245,0,0.073909122031182,5,0,0.4999999999890843,0.0012831499903638,3.594167999981437,0.4690979999941191,2.9628541020568417,0.4617102853075076,0.5127862264388898,0.0019505882314922,8.197916666666666,20.223759595488865
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.001245,1,0.073909122031182,5,0,0.714285714362926,0.0003630094212577,3.1729659999837168,0.577237999999852,3.3706550739497305,0.6272593277649511,0.0,0.0,2.5,8.48446256547119
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.1733704,0,0.0756418749224394,5,0,0.5172413793087903,0.0012831960052433,3.687123999989126,0.4734280000047874,3.0323163534085342,0.4725347926186936,0.5373060375463596,0.0002358364372828,7.254166666666666,20.222750608886628
